Unnamed: 0,trace_name,network_code,receiver_code,receiver_type,source_origin_time,trace_start_time,receiver_latitude,receiver_longitude,receiver_elevation_m
839213,HUMP.PR_20180804114250_EV,PR,HUMP,BH,2018-08-04 11:42:15.840000,2018-08-04 11:42:50.800000,18.142069,-65.84885,79.1
839247,HUMP.PR_20181004075820_EV,PR,HUMP,BH,2018-10-04 07:57:53.680000,2018-10-04 07:58:20.710000,18.142069,-65.84885,79.1
839283,HUMP.PR_20181114001052_EV,PR,HUMP,BH,2018-11-14 00:10:33.100000,2018-11-14 00:10:52.040000,18.142069,-65.84885,79.1
839293,HUMP.PR_20181120110256_EV,PR,HUMP,BH,2018-11-20 11:02:21.840000,2018-11-20 11:02:56.230000,18.142069,-65.84885,79.1
839311,HUMP.PR_20181207182617_EV,PR,HUMP,BH,2018-12-07 18:25:50.680000,2018-12-07 18:26:17.130000,18.142069,-65.84885,79.1
839315,HUMP.PR_20181209230048_EV,PR,HUMP,BH,2018-12-09 23:00:38.070000,2018-12-09 23:00:48.120000,18.142069,-65.84885,79.1
839327,HUMP.PR_20181225034639_EV,PR,HUMP,BH,2018-12-25 03:46:15.080000,2018-12-25 03:46:39.700000,18.142069,-65.84885,79.1
839343,HUO.UO_20030424192653_EV,UO,HUO,EH,2003-04-24 19:26:30.480000,2003-04-24 19:26:53.120000,44.1195,-121.8493,2037.0
839387,HVU.UU_20090603214701_EV,UU,HVU,HH,2009-06-03 21:47:01.43,2009-06-03 21:47:02.320000,41.77967,-112.775,1609.0
839637,HVU.UU_20170903174153_EV,UU,HVU,HH,2017-09-03 17:41:39.590000,2017-09-03 17:41:53.540000,41.77967,-112.775,1609.0
839715,HWB.AZ_20100405002230_EV,AZ,HWB,HH,2010-04-05 00:22:12.470000,2010-04-05 00:22:30.950000,33.0262,-116.9596,478.0
839717,HWB.AZ_20100405031536_EV,AZ,HWB,HH,2010-04-05 03:15:24.770000,2010-04-05 03:15:36.940000,33.0262,-116.9596,478.0
839719,HWB.AZ_20100405061713_EV,AZ,HWB,HH,2010-04-05 06:17:00.520000,2010-04-05 06:17:13.380000,33.0262,-116.9596,478.0
839721,HWB.AZ_20100405100548_EV,AZ,HWB,HH,2010-04-05 10:05:37.080000,2010-04-05 10:05:48.540000,33.0262,-116.9596,478.0
839731,HWB.AZ_20100406010444_EV,AZ,HWB,HH,2010-04-06 01:04:35.540000,2010-04-06 01:04:44.610000,33.0262,-116.9596,478.0
839748,HWB.AZ_20100406220921_EV,AZ,HWB,HH,2010-04-06 22:09:10.430000,2010-04-06 22:09:21.240000,33.0262,-116.9596,478.0
839790,HWB.AZ_20100615045953_EV,AZ,HWB,HH,2010-06-15 04:59:45.530000,2010-06-15 04:59:53.940000,33.0262,-116.9596,478.0
839795,HWB.AZ_20100707235336_EV,AZ,HWB,HH,2010-07-07 23:53:33.480000,2010-07-07 23:53:36.960000,33.0262,-116.9596,478.0
839882,HWB.AZ_20110609152227_EV,AZ,HWB,HH,2011-06-09 15:22:12.370000,2011-06-09 15:22:27.060000,33.0262,-116.9596,478.0
839892,HWB.AZ_20110809233052_EV,AZ,HWB,HH,2011-08-09 23:30:39.470000,2011-08-09 23:30:52.920000,33.0262,-116.9596,478.0
839903,HWB.AZ_20110914144500_EV,AZ,HWB,HH,2011-09-14 14:44:51.020000,2011-09-14 14:45:00.120000,33.0262,-116.9596,478.0
839988,HWB.AZ_20120522150635_EV,AZ,HWB,HH,2012-05-22 15:06:24.530000,2012-05-22 15:06:35.960000,33.0262,-116.9596,478.0
840001,HWB.AZ_20120712175439_EV,AZ,HWB,HH,2012-07-12 17:54:28.820000,2012-07-12 17:54:39.550000,33.0262,-116.9596,478.0
840053,HWB.AZ_20130311165609_EV,AZ,HWB,HH,2013-03-11 16:56:06.060000,2013-03-11 16:56:09.780000,33.0262,-116.9596,478.0
840192,HWB.AZ_20150408192333_EV,AZ,HWB,HH,2015-04-08 19:23:14.50,2015-04-08 19:23:34.880000,33.0262,-116.9596,478.0
840314,HYT.CN_20170504031357_EV,CN,HYT,HH,2017-05-04 03:13:45.440000,2017-05-04 03:13:57.270000,60.8267,-137.5072,1373.0
840315,HYT.CN_20170504033026_EV,CN,HYT,HH,2017-05-04 03:30:13.060000,2017-05-04 03:30:26.780000,60.8267,-137.5072,1373.0
840386,I02D.TA_20120917025109_EV,TA,I02D,BH,2012-09-17 02:50:42.82,2012-09-17 02:51:10.070000,44.1059,-123.8469,109.0
840387,I02D.TA_20120926074309_EV,TA,I02D,BH,2012-09-26 07:42:42.56,2012-09-26 07:43:10.560000,44.1059,-123.8469,109.0
840393,I02D.TA_20130702011641_EV,TA,I02D,BH,2013-07-02 01:16:11.11,2013-07-02 01:16:42.810000,44.1059,-123.8469,109.0
840394,I02D.TA_20130720172124_EV,TA,I02D,BH,2013-07-20 17:20:55.26,2013-07-20 17:21:25.640000,44.1059,-123.8469,109.0
840402,I02D.TA_20131113191006_EV,TA,I02D,BH,2013-11-13 19:09:38.84,2013-11-13 19:10:07.930000,44.1059,-123.8469,109.0
840405,I02D.TA_20140124135350_EV,TA,I02D,BH,2014-01-24 13:53:28.52,2014-01-24 13:53:51.120000,44.1059,-123.8469,109.0
840408,I02D.TA_20140425211901_EV,TA,I02D,BH,2014-04-25 21:18:29.89,2014-04-25 21:19:02.870000,44.1059,-123.8469,109.0
840410,I02D.TA_20140702193055_EV,TA,I02D,BH,2014-07-02 19:30:28.27,2014-07-02 19:30:56.070000,44.1059,-123.8469,109.0
840412,I02D.TA_20141003085915_EV,TA,I02D,BH,2014-10-03 08:58:41.60,2014-10-03 08:59:16.570000,44.1059,-123.8469,109.0
840432,I03D.TA_20120417203213_EV,TA,I03D,BH,2012-04-17 20:31:35.22,2012-04-17 20:32:14.340000,43.6972,-123.3487,140.0
840434,I03D.TA_20120619134135_EV,TA,I03D,BH,2012-06-19 13:40:57.97,2012-06-19 13:41:36.130000,43.6972,-123.3487,140.0
840436,I03D.TA_20120712103946_EV,TA,I03D,BH,2012-07-12 10:39:07.64,2012-07-12 10:39:47.520000,43.6972,-123.3487,140.0
840439,I03D.TA_20120917025112_EV,TA,I03D,BH,2012-09-17 02:50:42.82,2012-09-17 02:51:13.550000,43.6972,-123.3487,140.0
840443,I03D.TA_20130112112025_EV,TA,I03D,BH,2013-01-12 11:19:50.53,2013-01-12 11:20:26.430000,43.6972,-123.3487,140.0
840444,I03D.TA_20130227222610_EV,TA,I03D,BH,2013-02-27 22:25:44.67,2013-02-27 22:26:11.510000,43.6972,-123.3487,140.0
840449,I03D.TA_20130702011643_EV,TA,I03D,BH,2013-07-02 01:16:11.11,2013-07-02 01:16:44.770000,43.6972,-123.3487,140.0
840451,I03D.TA_20130720172126_EV,TA,I03D,BH,2013-07-20 17:20:55.26,2013-07-20 17:21:27.630000,43.6972,-123.3487,140.0
840452,I03D.TA_20130803022625_EV,TA,I03D,BH,2013-08-03 02:25:50.32,2013-08-03 02:26:26.220000,43.6972,-123.3487,140.0
840457,I03D.TA_20131113191010_EV,TA,I03D,BH,2013-11-13 19:09:38.84,2013-11-13 19:10:11.490000,43.6972,-123.3487,140.0
840462,I03D.TA_20140124135341_EV,TA,I03D,BH,2014-01-24 13:53:28.52,2014-01-24 13:53:42.500000,43.6972,-123.3487,140.0
840468,I03D.TA_20140425211903_EV,TA,I03D,BH,2014-04-25 21:18:29.89,2014-04-25 21:19:04.820000,43.6972,-123.3487,140.0
840473,I03D.TA_20140716153043_EV,TA,I03D,BH,2014-07-16 15:30:12.08,2014-07-16 15:30:44.450000,43.6972,-123.3487,140.0
840476,I03D.TA_20141003085911_EV,TA,I03D,BH,2014-10-03 08:58:41.60,2014-10-03 08:59:12.680000,43.6972,-123.3487,140.0
840505,I04A.TA_20120119140733_EV,TA,I04A,BH,2012-01-19 14:06:56.78,2012-01-19 14:07:34.440000,43.7941,-122.4113,731.0
840506,I04A.TA_20120204193510_EV,TA,I04A,BH,2012-02-04 19:34:30.88,2012-02-04 19:35:11.710000,43.7941,-122.4113,731.0
840507,I04A.TA_20120213210736_EV,TA,I04A,BH,2012-02-13 21:07:03.10,2012-02-13 21:07:37.370000,43.7941,-122.4113,731.0
840516,I04A.TA_20120917025122_EV,TA,I04A,BH,2012-09-17 02:50:42.82,2012-09-17 02:51:23.550000,43.7941,-122.4113,731.0
840524,I04A.TA_20140124135349_EV,TA,I04A,BH,2014-01-24 13:53:28.52,2014-01-24 13:53:50.360000,43.7941,-122.4113,731.0
840531,I04A.TA_20141001124647_EV,TA,I04A,BH,2014-10-01 12:46:08.41,2014-10-01 12:46:48.220000,43.7941,-122.4113,731.0
840533,I04A.TA_20141030151709_EV,TA,I04A,BH,2014-10-30 15:16:33.28,2014-10-30 15:17:10.940000,43.7941,-122.4113,731.0
840534,I04A.TA_20141105072341_EV,TA,I04A,BH,2014-11-05 07:23:05.25,2014-11-05 07:23:42.210000,43.7941,-122.4113,731.0
840537,I04A.TA_20141121172107_EV,TA,I04A,BH,2014-11-21 17:20:28.97,2014-11-21 17:21:08.150000,43.7941,-122.4113,731.0
840540,I04A.TA_20150104095721_EV,TA,I04A,BH,2015-01-04 09:56:43.85,2015-01-04 09:57:22.160000,43.7941,-122.4113,731.0
840591,I05D.TA_20140124135405_EV,TA,I05D,BH,2014-01-24 13:53:28.52,2014-01-24 13:54:06.840000,44.3386,-121.3395,811.0
840592,I05D.TA_20141105151909_EV,TA,I05D,BH,2014-11-05 15:18:25.13,2014-11-05 15:19:10.030000,44.3386,-121.3395,811.0
840593,I05D.TA_20141106083520_EV,TA,I05D,BH,2014-11-06 08:34:47.82,2014-11-06 08:35:21.970000,44.3386,-121.3395,811.0
840594,I05D.TA_20141107080634_EV,TA,I05D,BH,2014-11-07 08:05:54.83,2014-11-07 08:06:35.980000,44.3386,-121.3395,811.0
840596,I05D.TA_20141113063645_EV,TA,I05D,BH,2014-11-13 06:36:07.99,2014-11-13 06:36:46.210000,44.3386,-121.3395,811.0
840599,I05D.TA_20150129110358_EV,TA,I05D,BH,2015-01-29 11:03:20.33,2015-01-29 11:03:59.420000,44.3386,-121.3395,811.0
840647,I17A.TA_20071031052329_EV,TA,I17A,BH,2007-10-31 05:23:23.93,2007-10-31 05:23:30.470000,43.92,-110.5759,2134.0
840651,I17A.TA_20100119213240_EV,TA,I17A,BH,2010-01-19 21:32:31.79,2010-01-19 21:32:41.660000,43.92,-110.5759,2134.0
840675,I18A.TA_20071031052327_EV,TA,I18A,BH,2007-10-31 05:23:23.93,2007-10-31 05:23:28.590000,43.7013,-109.8171,2322.0
840743,I20K.TA_20181027165744_EV,TA,I20K,BH,2018-10-27 16:57:28.350000,2018-10-27 16:57:44.500000,64.7962,-154.4783,75.0
840851,I21K.TA_20180119235528_EV,TA,I21K,BH,2018-01-19 23:55:05.310000,2018-01-19 23:55:28.208000,65.18,-151.9822,248.0
840923,I21K.TA_20181113152647_EV,TA,I21K,BH,2018-11-13 15:26:41.907000,2018-11-13 15:26:47.264000,65.18,-151.9822,248.0
840941,I23K.TA_20141021003655_EV,TA,I23K,BH,2014-10-21 00:36:58.66,2014-10-21 00:36:56.980000,65.1479,-149.3603,149.0
840942,I23K.TA_20141023163022_EV,TA,I23K,BH,2014-10-23 16:30:25.55,2014-10-23 16:30:23.190000,65.1479,-149.3603,149.0
840944,I23K.TA_20141106233112_EV,TA,I23K,BH,2014-11-06 23:30:46.82,2014-11-06 23:31:13.170000,65.1479,-149.3603,149.0
840947,I23K.TA_20141129041450_EV,TA,I23K,BH,2014-11-29 04:14:16.17,2014-11-29 04:14:51.030000,65.1479,-149.3603,149.0
840948,I23K.TA_20141129210720_EV,TA,I23K,BH,2014-11-29 21:06:48.38,2014-11-29 21:07:21.520000,65.1479,-149.3603,149.0
840961,I23K.TA_20150224062907_EV,TA,I23K,BH,2015-02-24 06:28:43.06,2015-02-24 06:29:08.910000,65.1479,-149.3603,149.0
840962,I23K.TA_20150225093912_EV,TA,I23K,BH,2015-02-25 09:38:48.50,2015-02-25 09:39:13.040000,65.1479,-149.3603,149.0
840963,I23K.TA_20150225093915_EV,TA,I23K,BH,2015-02-25 09:38:48.50,2015-02-25 09:39:16.040000,65.1479,-149.3603,149.0
840968,I23K.TA_20150330125117_EV,TA,I23K,BH,2015-03-30 12:50:52.95,2015-03-30 12:51:18.600000,65.1479,-149.3603,149.0
840969,I23K.TA_20150330125119_EV,TA,I23K,BH,2015-03-30 12:50:52.95,2015-03-30 12:51:20.600000,65.1479,-149.3603,149.0
840970,I23K.TA_20150330125120_EV,TA,I23K,BH,2015-03-30 12:50:52.95,2015-03-30 12:51:21.600000,65.1479,-149.3603,149.0
840974,I23K.TA_20150408170933_EV,TA,I23K,BH,2015-04-08 17:09:07.43,2015-04-08 17:09:34.210000,65.1479,-149.3603,149.0
840975,I23K.TA_20150408170936_EV,TA,I23K,BH,2015-04-08 17:09:07.43,2015-04-08 17:09:37.210000,65.1479,-149.3603,149.0
840976,I23K.TA_20150408170937_EV,TA,I23K,BH,2015-04-08 17:09:07.43,2015-04-08 17:09:38.210000,65.1479,-149.3603,149.0
841610,I23K.TA_20180714161215_EV,TA,I23K,BH,2018-07-14 16:12:04.941000,2018-07-14 16:12:15.631000,65.1479,-149.3603,149.0
841638,I23K.TA_20181027165740_EV,TA,I23K,BH,2018-10-27 16:57:28.350000,2018-10-27 16:57:40.308000,65.1479,-149.3603,149.0
841640,I23K.TA_20181108044928_EV,TA,I23K,BH,2018-11-08 04:49:01.068000,2018-11-08 04:49:28.625000,65.1479,-149.3603,149.0
841641,I23K.TA_20181113152651_EV,TA,I23K,BH,2018-11-13 15:26:41.907000,2018-11-13 15:26:51.300000,65.1479,-149.3603,149.0
841815,I29M.TA_20160219153846_EV,TA,I29M,BH,2016-02-19 15:38:22.460000,2016-02-19 15:38:46.370000,65.3609,-138.3063,602.0
841910,IBP.CI_20100408224706_EV,CI,IBP,HH,2010-04-08 22:47:00.570000,2010-04-08 22:47:06.940000,32.66112,-116.09286,879.0
841912,IBP.CI_20100409001906_EV,CI,IBP,HH,2010-04-09 00:19:01.070000,2010-04-09 00:19:06.130000,32.66112,-116.09286,879.0
841933,IBP.CI_20100419042607_EV,CI,IBP,HH,2010-04-19 04:26:08.20,2010-04-19 04:26:08.720000,32.66112,-116.09286,879.0
841936,IBP.CI_20100422171207_EV,CI,IBP,HH,2010-04-22 17:12:12.65,2010-04-22 17:12:08.840000,32.66112,-116.09286,879.0
841939,IBP.CI_20100426151432_EV,CI,IBP,HH,2010-04-26 15:14:22.530000,2010-04-26 15:14:32.760000,32.66112,-116.09286,879.0
841940,IBP.CI_20100427000953_EV,CI,IBP,HH,2010-04-27 00:09:47.420000,2010-04-27 00:09:53.020000,32.66112,-116.09286,879.0
841941,IBP.CI_20100427105531_EV,CI,IBP,HH,2010-04-27 10:55:35.52,2010-04-27 10:55:32.980000,32.66112,-116.09286,879.0
841959,IBP.CI_20100504112640_EV,CI,IBP,HH,2010-05-04 11:26:30.88,2010-05-04 11:26:41.420000,32.66112,-116.09286,879.0
841960,IBP.CI_20100504112641_EV,CI,IBP,HH,2010-05-04 11:26:32.050000,2010-05-04 11:26:41.290000,32.66112,-116.09286,879.0
841970,IBP.CI_20100508183305_EV,CI,IBP,HH,2010-05-08 18:33:11.27,2010-05-08 18:33:06.750000,32.66112,-116.09286,879.0
841971,IBP.CI_20100508184625_EV,CI,IBP,HH,2010-05-08 18:46:28.48,2010-05-08 18:46:26.050000,32.66112,-116.09286,879.0
841988,IBP.CI_20100514051103_EV,CI,IBP,HH,2010-05-14 05:11:07.81,2010-05-14 05:11:04.960000,32.66112,-116.09286,879.0
841991,IBP.CI_20100515083901_EV,CI,IBP,HH,2010-05-15 08:38:53.83,2010-05-15 08:39:02.170000,32.66112,-116.09286,879.0
841992,IBP.CI_20100515083902_EV,CI,IBP,HH,2010-05-15 08:38:54.720000,2010-05-15 08:39:02.180000,32.66112,-116.09286,879.0
841999,IBP.CI_20100519003859_EV,CI,IBP,HH,2010-05-19 00:39:00.03,2010-05-19 00:39:00.470000,32.66112,-116.09286,879.0
842004,IBP.CI_20100522045313_EV,CI,IBP,HH,2010-05-22 04:53:18.81,2010-05-22 04:53:14.760000,32.66112,-116.09286,879.0
842005,IBP.CI_20100522173055_EV,CI,IBP,HH,2010-05-22 17:30:58.22,2010-05-22 17:30:56.890000,32.66112,-116.09286,879.0
842006,IBP.CI_20100522173318_EV,CI,IBP,HH,2010-05-22 17:33:18.74,2010-05-22 17:33:19.250000,32.66112,-116.09286,879.0
842009,IBP.CI_20100524052105_EV,CI,IBP,HH,2010-05-24 05:21:06.49,2010-05-24 05:21:06.730000,32.66112,-116.09286,879.0
842017,IBP.CI_20100527202832_EV,CI,IBP,HH,2010-05-27 20:28:27.890000,2010-05-27 20:28:32.400000,32.66112,-116.09286,879.0
842018,IBP.CI_20100527202834_EV,CI,IBP,HH,2010-05-27 20:28:27.78,2010-05-27 20:28:35.370000,32.66112,-116.09286,879.0
842025,IBP.CI_20100602093056_EV,CI,IBP,HH,2010-06-02 09:30:49.520000,2010-06-02 09:30:56.190000,32.66112,-116.09286,879.0
842026,IBP.CI_20100602093100_EV,CI,IBP,HH,2010-06-02 09:30:47.80,2010-06-02 09:31:01.130000,32.66112,-116.09286,879.0
842028,IBP.CI_20100602160757_EV,CI,IBP,HH,2010-06-02 16:07:48.95,2010-06-02 16:07:58.770000,32.66112,-116.09286,879.0
842035,IBP.CI_20100611165951_EV,CI,IBP,HH,2010-06-11 16:59:42.900000,2010-06-11 16:59:51.140000,32.66112,-116.09286,879.0
842036,IBP.CI_20100611205120_EV,CI,IBP,HH,2010-06-11 20:51:12.37,2010-06-11 20:51:21.330000,32.66112,-116.09286,879.0
842038,IBP.CI_20100614070232_EV,CI,IBP,HH,2010-06-14 07:02:26.89,2010-06-14 07:02:33.940000,32.66112,-116.09286,879.0
842041,IBP.CI_20100615045938_EV,CI,IBP,HH,2010-06-15 04:59:45.87,2010-06-15 04:59:39.260000,32.66112,-116.09286,879.0
842043,IBP.CI_20100615081645_EV,CI,IBP,HH,2010-06-15 08:16:50.53,2010-06-15 08:16:46.400000,32.66112,-116.09286,879.0
842044,IBP.CI_20100615081646_EV,CI,IBP,HH,2010-06-15 08:16:50.53,2010-06-15 08:16:47.340000,32.66112,-116.09286,879.0
842076,IBP.CI_20100706163812_EV,CI,IBP,HH,2010-07-06 16:38:05.230000,2010-07-06 16:38:12.030000,32.66112,-116.09286,879.0
842078,IBP.CI_20100707235338_EV,CI,IBP,HH,2010-07-07 23:53:33.480000,2010-07-07 23:53:38.850000,32.66112,-116.09286,879.0
842087,IBP.CI_20100714151732_EV,CI,IBP,HH,2010-07-14 15:17:26.830000,2010-07-14 15:17:32.870000,32.66112,-116.09286,879.0
842092,IBP.CI_20100719230622_EV,CI,IBP,HH,2010-07-19 23:06:11.900000,2010-07-19 23:06:22.730000,32.66112,-116.09286,879.0
842093,IBP.CI_20100719230623_EV,CI,IBP,HH,2010-07-19 23:06:10.53,2010-07-19 23:06:24.610000,32.66112,-116.09286,879.0
842103,IBP.CI_20100726001122_EV,CI,IBP,HH,2010-07-26 00:11:16.520000,2010-07-26 00:11:22.520000,32.66112,-116.09286,879.0
842117,IBP.CI_20100819192704_EV,CI,IBP,HH,2010-08-19 19:26:45.130000,2010-08-19 19:27:04.520000,32.66112,-116.09286,879.0
842120,IBP.CI_20100829155352_EV,CI,IBP,HH,2010-08-29 15:53:43.420000,2010-08-29 15:53:52.750000,32.66112,-116.09286,879.0
842132,IBP.CI_20100915061000_EV,CI,IBP,HH,2010-09-15 06:09:53.50,2010-09-15 06:10:01.280000,32.66112,-116.09286,879.0
842135,IBP.CI_20100918044043_EV,CI,IBP,HH,2010-09-18 04:40:37.310000,2010-09-18 04:40:43.810000,32.66112,-116.09286,879.0
842146,IBP.CI_20101006175811_EV,CI,IBP,HH,2010-10-06 17:58:06.870000,2010-10-06 17:58:11.840000,32.66112,-116.09286,879.0
842147,IBP.CI_20101009040154_EV,CI,IBP,HH,2010-10-09 04:01:45.810000,2010-10-09 04:01:54.850000,32.66112,-116.09286,879.0
842148,IBP.CI_20101012030041_EV,CI,IBP,HH,2010-10-12 03:00:34.230000,2010-10-12 03:00:41.830000,32.66112,-116.09286,879.0
842157,IBP.CI_20101104193955_EV,CI,IBP,HH,2010-11-04 19:39:59.50,2010-11-04 19:39:56.180000,32.66112,-116.09286,879.0
842171,IBP.CI_20101215191649_EV,CI,IBP,HH,2010-12-15 19:16:47.910000,2010-12-15 19:16:49.870000,32.66112,-116.09286,879.0
842173,IBP.CI_20101215193508_EV,CI,IBP,HH,2010-12-15 19:35:03.800000,2010-12-15 19:35:08.600000,32.66112,-116.09286,879.0
842193,IBP.CI_20110220193447_EV,CI,IBP,HH,2011-02-20 19:34:41.04,2011-02-20 19:34:48.480000,32.66112,-116.09286,879.0
842194,IBP.CI_20110220193449_EV,CI,IBP,HH,2011-02-20 19:34:41.04,2011-02-20 19:34:50.480000,32.66112,-116.09286,879.0
842195,IBP.CI_20110220193452_EV,CI,IBP,HH,2011-02-20 19:34:39.980000,2011-02-20 19:34:52.300000,32.66112,-116.09286,879.0
842209,IBP.CI_20110411040105_EV,CI,IBP,HH,2011-04-11 04:00:55.910000,2011-04-11 04:01:05.920000,32.66112,-116.09286,879.0
842210,IBP.CI_20110411123658_EV,CI,IBP,HH,2011-04-11 12:36:36.150000,2011-04-11 12:36:58.170000,32.66112,-116.09286,879.0
842212,ICM.PR_20030321011016_EV,PR,ICM,BH,2003-03-21 01:09:54.24,2003-03-21 01:10:17.640000,17.893358,-66.520972,77.2
842213,ICM.PR_20030327204355_EV,PR,ICM,BH,2003-03-27 20:43:12.23,2003-03-27 20:43:56.020000,17.893358,-66.520972,77.2
842215,ICM.PR_20030329024139_EV,PR,ICM,BH,2003-03-29 02:41:12.78,2003-03-29 02:41:40.590000,17.893358,-66.520972,77.2
842216,ICM.PR_20030412001128_EV,PR,ICM,BH,2003-04-12 00:10:48.23,2003-04-12 00:11:29.850000,17.893358,-66.520972,77.2
842220,ICM.PR_20030430033452_EV,PR,ICM,BH,2003-04-30 03:34:18.35,2003-04-30 03:34:53.180000,17.893358,-66.520972,77.2
842221,ICM.PR_20030507125723_EV,PR,ICM,BH,2003-05-07 12:57:00.34,2003-05-07 12:57:24.830000,17.893358,-66.520972,77.2
842229,ICM.PR_20040116211328_EV,PR,ICM,BH,2004-01-16 21:13:16.61,2004-01-16 21:13:29.110000,17.893358,-66.520972,77.2
842230,ICM.PR_20040226053215_EV,PR,ICM,BH,2004-02-26 05:31:53.04,2004-02-26 05:32:16.210000,17.893358,-66.520972,77.2
842232,ICM.PR_20040307141613_EV,PR,ICM,BH,2004-03-07 14:15:35.28,2004-03-07 14:16:14.230000,17.893358,-66.520972,77.2
842233,ICM.PR_20050513225641_EV,PR,ICM,BH,2005-05-13 22:56:06.36,2005-05-13 22:56:42.530000,17.893358,-66.520972,77.2
842234,ICM.PR_20050601122449_EV,PR,ICM,BH,2005-06-01 12:24:20.78,2005-06-01 12:24:50.030000,17.893358,-66.520972,77.2
842235,ICM.PR_20060113041034_EV,PR,ICM,BH,2006-01-13 04:10:16.94,2006-01-13 04:10:35.480000,17.893358,-66.520972,77.2
842239,ICM.PR_20060524163911_EV,PR,ICM,BH,2006-05-24 16:38:53.68,2006-05-24 16:39:12.820000,17.893358,-66.520972,77.2
842245,ICMP.PR_20140218161928_EV,PR,ICMP,BH,2014-02-18 16:18:55.74,2014-02-18 16:19:29.540000,17.886299,-66.526703,10.0
842254,ICMP.PR_20140528211527_EV,PR,ICMP,BH,2014-05-28 21:15:05.40,2014-05-28 21:15:28.810000,17.886299,-66.526703,10.0
842256,ICMP.PR_20140925171729_EV,PR,ICMP,BH,2014-09-25 17:16:58.68,2014-09-25 17:17:30.530000,17.886299,-66.526703,10.0
842264,ICMP.PR_20150120215237_EV,PR,ICMP,BH,2015-01-20 21:52:05.44,2015-01-20 21:52:38.330000,17.886299,-66.526703,10.0
842265,ICMP.PR_20150120215238_EV,PR,ICMP,BH,2015-01-20 21:52:05.44,2015-01-20 21:52:39.330000,17.886299,-66.526703,10.0
842266,ICMP.PR_20150120215240_EV,PR,ICMP,BH,2015-01-20 21:52:05.44,2015-01-20 21:52:41.330000,17.886299,-66.526703,10.0
842276,ICMP.PR_20150210132537_EV,PR,ICMP,BH,2015-02-10 13:25:23.08,2015-02-10 13:25:38.180000,17.886299,-66.526703,10.0
842277,ICMP.PR_20150210132542_EV,PR,ICMP,BH,2015-02-10 13:25:23.08,2015-02-10 13:25:43.180000,17.886299,-66.526703,10.0
842281,ICMP.PR_20150226233621_EV,PR,ICMP,BH,2015-02-26 23:36:08.24,2015-02-26 23:36:22.750000,17.886299,-66.526703,10.0
842282,ICMP.PR_20150226233623_EV,PR,ICMP,BH,2015-02-26 23:36:08.24,2015-02-26 23:36:24.750000,17.886299,-66.526703,10.0
842283,ICMP.PR_20150226233624_EV,PR,ICMP,BH,2015-02-26 23:36:08.24,2015-02-26 23:36:25.750000,17.886299,-66.526703,10.0
842284,ICMP.PR_20150226233626_EV,PR,ICMP,BH,2015-02-26 23:36:08.24,2015-02-26 23:36:27.750000,17.886299,-66.526703,10.0
842289,ICMP.PR_20150318182504_EV,PR,ICMP,BH,2015-03-18 18:24:44.28,2015-03-18 18:25:05.020000,17.886299,-66.526703,10.0
842290,ICMP.PR_20150318182505_EV,PR,ICMP,BH,2015-03-18 18:24:44.28,2015-03-18 18:25:06.020000,17.886299,-66.526703,10.0
842291,ICMP.PR_20150318182508_EV,PR,ICMP,BH,2015-03-18 18:24:47.100000,2015-03-18 18:25:08.020000,17.8863,-66.5267,10.0
842294,ICMP.PR_20150320153119_EV,PR,ICMP,BH,2015-03-20 15:30:47.51,2015-03-20 15:31:20.530000,17.886299,-66.526703,10.0
842295,ICMP.PR_20150320153122_EV,PR,ICMP,BH,2015-03-20 15:30:47.51,2015-03-20 15:31:23.380000,17.886299,-66.526703,10.0
842301,ICMP.PR_20170622163847_EV,PR,ICMP,BH,2017-06-22 16:38:23.770000,2017-06-22 16:38:47.490000,17.8863,-66.5267,10.0
842305,ICMP.PR_20170717061221_EV,PR,ICMP,BH,2017-07-17 06:12:07.370000,2017-07-17 06:12:21.350000,17.8863,-66.5267,10.0
842310,ICMP.PR_20170818201308_EV,PR,ICMP,BH,2017-08-18 20:13:00.720000,2017-08-18 20:13:08.870000,17.8863,-66.5267,10.0
842312,ICMP.PR_20170827145501_EV,PR,ICMP,BH,2017-08-27 14:54:45.940000,2017-08-27 14:55:01.310000,17.8863,-66.5267,10.0
842318,ICQ.CN_20130921144833_EV,CN,ICQ,BH,2013-09-21 14:48:26.10,2013-09-21 14:48:34.820000,49.5217,-67.2719,58.0
842319,ICQ.CN_20130921144836_EV,CN,ICQ,BH,2013-09-21 14:48:26.10,2013-09-21 14:48:37.820000,49.5217,-67.2719,58.0
844072,IDE.PR_20130208171055_EV,PR,IDE,EH,2013-02-08 17:10:30.81,2013-02-08 17:10:56.480000,18.38527,-67.46666,151.7
844074,IDE.PR_20130519150749_EV,PR,IDE,EH,2013-05-19 15:07:40.99,2013-05-19 15:07:50.840000,18.38527,-67.46666,151.7
844075,IDE.PR_20130519150753_EV,PR,IDE,EH,2013-05-19 15:07:40.99,2013-05-19 15:07:54.840000,18.38527,-67.46666,151.7
844076,IDE.PR_20130618131724_EV,PR,IDE,EH,2013-06-18 13:16:51.70,2013-06-18 13:17:25.590000,18.38527,-67.46666,151.7
844081,IDE.PR_20130914163435_EV,PR,IDE,EH,2013-09-14 16:34:03.22,2013-09-14 16:34:36.830000,18.38527,-67.46666,151.7
